Running Time  1020000.000   223.994       214.051       209.683       211.073       211.170       208.070       205.035       210.449       207.301       203.265       209.388       205.178       210.148       205.642       209.099       206.156       212.347       209.250       204.731       212.446       211.927       213.376       216.345       207.911       218.092       211.983       211.786       204.702       207.635       212.129       207.191       233.527       211.064       214.837       212.401       212.512       215.122       212.642       216.975       220.743       218.417       215.505       219.743       228.093       224.498       221.742       228.907       221.979       220.315       226.042       227.557       228.317       224.926       234.682       259.292       249.227       242.436       243.448       240.807       249.441       243.195       246.432       241.664       245.553       247.263       247.238       252.940       245.350       243.646       238.367       250.591       247.148       250.236       256.697       247.590       250.236       250.769       250.228       252.736       253.926       257.590       263.112       253.399       263.468       256.244       263.813       258.577       268.242       262.278       260.432       267.783       267.398       264.495       269.935       278.752       277.041       281.873       282.239       281.012       281.539       282.929       284.194       283.821       284.800       293.886       292.484       286.837       292.257       290.368       289.846       290.518       296.796       297.214       292.185       293.089       298.533       295.685       301.215       296.620       304.562       305.062       295.889       292.987       296.739       294.571       310.784       309.960       302.163       311.046       305.899       307.168       307.342       313.429       309.393       315.273       315.304       316.697       310.360       311.722       309.357       311.959       337.831       319.992       324.901       320.685       333.628       324.069       324.230       326.313       327.793

Running Time  1120000.000   248.209       236.634       237.455       238.138       232.535       245.209       232.523       230.614       235.227       235.559       230.446       222.504       227.898       221.230       227.602       223.905       221.597       229.450       225.819       227.975       231.474       225.968       233.089       234.895       228.853       234.054       236.119       231.145       231.335       231.883       241.782       232.818       241.503       233.284       235.013       239.438       240.739       240.839       244.943       255.449       254.663       251.371       242.619       249.406       244.307       250.256       251.678       248.023       258.920       259.940       259.082       266.837       262.794       267.017       266.184       268.188       265.399       266.849       277.150       263.504       275.380       266.101       265.704       266.550       276.867       278.540       276.187       277.953       281.585       278.982       281.862       301.892       279.173       286.245       286.917       283.937       293.073       291.860       290.630       293.728       290.524       298.764       294.017       298.910       297.265       297.266       301.099       304.194       305.402       299.326       297.272       303.512       304.405       308.052       305.655       318.193       306.752       311.174       313.633       316.396       310.521       319.821       314.290       337.511       316.590       322.071       321.767       342.483       321.176       326.334       327.397       330.398       325.718       330.256       325.145       326.202       332.555       333.858       334.307       336.912       345.347       336.547       332.903       343.202       340.484       343.952       345.442       335.192       335.741       345.114       338.971       339.748       343.188       345.332       343.903       337.864       347.947       342.990       343.064       349.809       344.784       350.889       365.450       363.323       358.293       360.350       395.772       360.658       356.586       358.615

Running Time  1220000.000   260.247       270.386       265.497       263.015       265.987       263.297       257.397       269.760       265.787       254.619       263.699       261.358       253.964       290.238       259.689       274.797       259.477       258.338       262.752       262.369       261.549       267.050       256.951       252.901       258.229       257.911       258.510       262.029       258.647       263.542       260.308       261.282       269.345       269.617       266.731       268.524       264.351       264.858       280.010       270.345       267.870       282.551       269.122       276.648       276.841       279.456       278.595       282.609       273.790       276.655       283.203       283.587       285.518       290.514       279.365       287.965       286.517       296.814       299.737       290.175       293.698       299.370       290.114       301.930       304.289       294.633       303.301       304.600       302.865       301.473       312.423       306.996       305.625       305.573       303.041       310.837       311.785       309.859       309.785       311.877       319.485       318.591       313.229       318.196       332.434       317.569       325.859       345.339       335.218       335.752       343.527       337.784       338.452       341.837       342.176       340.149       351.667       342.970       343.865       340.256       340.078       339.812       341.800       345.479       344.382       343.566       346.503       348.119       349.466       343.981       359.195       352.545       349.294       359.692       370.138       363.437       373.786       365.767       374.194       373.790       380.218       378.541       378.179       370.293       382.310       381.906       378.274       385.127       379.587       380.240       371.519       379.147       375.257       382.062       376.480       380.615       423.088       390.941       396.455       403.281       400.110       396.044       401.968       394.554       398.101       397.578       395.817       393.933       395.186       393.558

Running Time  1320000.000   317.454       295.385       297.305       293.291       293.630       285.352       284.805       285.813       290.288       288.250       284.397       287.505       282.298       291.092       288.668       288.765       293.928       293.274       287.588       286.400       293.554       298.281       287.343       296.643       296.240       304.607       293.034       301.966       307.584       310.233       294.640       295.956       299.947       301.426       307.405       313.372       303.385       308.773       305.719       307.192       340.133       314.134       317.636       312.151       305.369       315.670       320.010       315.620       322.231       319.968       307.127       311.689       309.525       318.957       316.542       313.010       314.133       317.045       316.412       332.139       322.285       326.613       325.548       327.698       322.778       324.215       330.233       330.640       333.503       327.598       329.520       336.370       345.011       355.547       338.605       341.104       342.012       357.002       360.665       372.662       351.856       347.403       369.154       367.421       378.443       370.093       365.135       368.779       399.539       369.689       369.198       372.266       376.677       372.230       377.635       366.210       364.171       373.630       369.339       363.637       369.741       368.249       373.994       372.735       404.397       378.578       380.937       378.196       383.144       384.589       377.604       384.790       382.632       389.633       384.713       390.436       400.554       388.674       391.647       405.713       408.514       409.561       411.882       420.553       414.980       420.908       419.484       418.979       412.662       421.820       469.356       411.313       413.494       410.370       416.730       423.886       418.030       427.581       425.153       416.749       420.096       423.359       434.311       424.022       424.033       434.573       431.512       439.739       431.460       430.573

Running Time  1420000.000   332.551       310.198       320.625       308.665       301.598       316.605       308.380       305.552       318.642       320.656       312.639       321.863       331.588       318.358       323.501       318.670       329.624       325.872       322.240       312.007       298.053       305.658       304.365       306.632       309.689       331.314       325.182       334.861       351.615       348.016       323.534       325.514       337.336       330.943       326.005       314.365       323.521       319.466       320.162       327.398       321.299       328.758       323.276       323.513       328.145       349.356       345.337       355.758       354.818       340.300       331.242       340.399       340.370       344.188       347.138       348.145       350.085       345.818       345.925       348.997       351.236       361.917       348.222       354.308       358.667       369.290       381.960       374.801       376.428       386.230       380.295       379.096       381.034       383.751       385.758       384.220       393.241       430.632       387.155       389.682       401.602       399.295       409.808       395.384       402.457       378.853       384.991       390.787       430.877       390.135       390.329       390.388       413.674       417.113       444.241       408.671       420.030       422.758       417.073       428.070       415.509       426.080       414.854       421.039       414.163       406.803       406.781       424.006       414.090       431.161       425.639       434.466       430.797       429.904       440.456       438.213       449.616       447.330       436.346       442.531       454.566       453.604       447.708       454.915       436.096       461.498       457.683       468.085       460.675       473.275       462.478       454.439       466.761       460.741       466.789       461.517       470.712       475.312       470.802       481.092       476.391       481.577       476.765       480.353       480.741       480.756       484.758       496.342       481.090       493.827

Running Time  1520000.000   357.797       365.564       352.576       341.397       351.826       334.336       354.886       346.855       356.212       344.594       349.156       341.495       357.822       346.632       329.715       322.531       333.200       328.008       346.955       322.698       333.872       333.205       328.778       325.720       329.632       337.483       331.991       341.595       334.776       348.775       345.143       353.400       339.630       343.074       347.649       345.257       350.227       349.040       355.940       352.004       380.013       359.371       371.920       365.902       352.464       382.385       382.617       396.971       376.114       382.858       385.584       370.514       362.123       378.946       364.955       379.690       370.885       412.831       404.530       383.066       375.208       376.489       379.428       382.547       385.972       389.447       429.256       393.933       400.463       395.453       393.954       399.331       397.039       401.427       392.903       410.097       402.385       404.522       409.144       404.939       416.566       412.907       414.010       404.297       420.393       410.114       414.764       426.085       434.404       433.561       441.339       436.833       445.890       444.723       447.116       444.178       454.106       447.603       446.884       450.213       451.809       453.253       481.057       467.005       456.338       475.845       446.759       443.180       463.969       443.560       481.503       473.905       476.978       475.744       467.799       455.511       464.060       458.320       466.486       464.573       465.533       486.472       463.818       467.628       480.209       476.992       478.975       477.007       476.472       480.331       483.770       489.863       479.695       506.914       498.639       488.113       488.582       497.011       499.811       489.561       508.466       495.866       505.535       507.691       507.357       505.255       500.086       508.568       506.075       512.504

Running Time  1620000.000   369.407       367.536       361.068       356.911       353.956       345.754       354.216       349.356       356.448       344.548       354.975       366.808       363.943       371.104       365.243       376.839       375.947       380.522       372.952       380.572       379.557       377.808       383.757       381.365       384.663       380.774       375.211       383.951       380.055       378.691       396.117       385.670       403.751       398.988       403.193       394.185       404.364       387.948       438.607       405.922       405.711       404.394       408.260       406.884       424.106       410.051       415.954       406.174       411.727       398.896       395.143       397.397       396.832       438.710       413.586       455.487       428.959       426.763       430.455       429.946       423.041       441.889       422.316       413.296       415.502       416.800       429.390       423.432       444.648       435.687       447.705       436.784       477.033       443.420       455.588       448.188       460.222       460.487       454.182       454.236       454.329       463.905       465.508       465.851       470.640       468.694       473.340       467.127       469.282       470.041       469.884       481.906       479.005       498.424       485.568       483.863       478.252       486.552       479.000       476.882       498.248       488.152       491.076       487.947       496.622       488.282       511.364       498.680       506.822       491.157       506.533       500.697       515.020       502.219       513.262       510.565       508.258       514.000       519.359       519.729       522.252       526.436       514.728       544.478       527.808       566.910       532.122       531.292       535.260       571.193       531.501       533.293       538.435       539.857       549.531       543.717       562.722       544.708       557.370       568.599       562.935       554.419       553.400       560.465       562.780       577.787       574.007       590.362       558.907       570.719

Running Time  1720000.000   418.369       412.227       402.656       412.109       432.211       386.895       375.339       371.629       375.909       380.969       374.667       376.350       384.624       372.543       377.270       382.018       383.333       388.640       387.357       380.437       379.701       386.968       380.396       390.848       386.086       385.683       392.730       394.042       398.436       392.909       400.662       397.984       397.794       433.636       419.405       439.137       439.175       431.726       430.937       444.155       437.341       445.160       410.209       455.159       434.346       486.070       424.990       422.052       421.027       423.264       422.639       421.486       430.308       429.506       428.481       433.334       433.932       436.529       435.851       443.170       444.686       449.827       442.711       435.704       445.668       444.148       451.509       442.449       449.590       454.406       449.337       456.458       457.680       464.486       467.117       458.921       467.854       460.533       463.369       468.063       499.031       473.093       479.886       474.710       491.459       478.851       491.363       488.709       503.525       513.714       517.478       502.939       527.824       513.027       520.679       515.753       516.525       520.335       532.576       525.701       518.271       531.546       533.541       527.989       539.811       506.557       518.264       512.472       529.198       509.421       528.242       512.322       514.951       521.814       530.817       527.389       531.192       532.346       528.944       534.797       538.742       536.032       545.544       548.121       543.163       540.877       558.718       549.365       548.992       553.198       547.821       555.180       550.067       555.174       552.113       566.513       560.198       564.120       564.766       595.976       599.744       592.951       597.255       592.971       598.113       623.792       604.843       594.692       584.220       632.062

Running Time  1820000.000   469.840       464.230       435.313       454.936       428.944       445.088       433.424       432.846       427.532       437.088       428.757       437.846       401.240       401.941       405.954       446.149       440.699       407.072       408.827       448.603       418.601       416.929       412.178       412.232       431.370       443.675       441.139       422.869       426.220       420.497       439.658       423.860       431.105       424.708       434.932       427.417       437.753       431.427       432.534       435.299       435.740       463.720       490.002       464.297       487.429       475.734       481.453       479.499       477.491       468.005       482.231       478.562       481.821       484.747       478.203       500.591       493.173       480.143       491.557       504.860       502.993       502.537       496.633       513.419       488.719       507.129       496.291       516.223       498.602       501.679       508.250       515.571       492.079       496.089       486.873       507.337       495.745       522.670       498.111       515.962       510.247       511.645       503.099       512.783       515.981       514.009       522.248       507.429       511.691       520.579       533.800       516.919       544.298       562.357       550.224       526.165       602.358       553.784       564.856       570.130       560.801       558.540       573.660       548.209       560.133       553.122       556.075       556.616       558.427       553.113       566.971       554.386       599.032       554.434       573.866       562.517       571.028       575.034       563.829       574.078       574.534       600.290       595.343       619.136       606.209       607.686       605.405       608.096       618.761       618.901       621.179       614.856       614.661       619.899       617.735       631.604       625.740       639.478       620.808       679.085       618.868       615.182       607.347       615.817       605.955       616.806       621.696       625.464       630.428       617.756

Running Time  1920000.000   452.183       445.453       483.211       473.895       481.602       462.711       456.711       449.323       470.015       468.491       452.290       506.331       463.867       442.811       427.725       432.454       431.912       447.816       432.954       472.550       440.103       437.210       495.356       435.372       460.859       435.882       448.379       440.715       452.061       453.745       451.506       452.673       474.278       450.593       465.189       463.184       461.620       478.910       455.337       468.323       469.414       480.595       480.947       482.848       470.213       492.276       478.222       494.066       483.142       490.701       485.030       499.130       495.961       495.928       496.299       496.754       498.784       492.388       499.461       522.465       531.996       529.602       538.868       524.076       530.618       539.216       534.210       549.244       539.417       528.509       526.971       522.789       515.241       560.883       541.509       580.544       542.302       575.340       555.027       571.143       564.677       563.401       599.628       572.977       588.527       566.238       576.768       579.021       577.011       574.152       586.079       576.654       601.919       581.283       594.563       587.303       598.519       594.915       592.077       608.829       584.708       608.768       592.871       616.704       633.596       610.765       603.204       594.345       583.326       585.415       590.120       598.106       605.720       601.678       606.663       592.235       609.948       600.466       606.232       638.324       634.746       632.056       650.942       637.414       652.843       642.560       648.993       658.427       652.909       672.628       649.978       663.470       658.725       665.502       664.027       674.193       668.878       675.446       636.465       643.672       642.857       657.946       652.995       652.588       660.320       648.394       659.892       661.000       693.001       668.990

Running Time  2020000.000   486.319       466.920       476.602       462.941       461.557       467.596       459.629       457.095       449.972       455.264       525.962       509.032       464.003       493.716       460.740       453.180       494.814       494.141       497.705       506.469       492.637       504.947       496.288       507.994       534.803       502.194       516.419       498.750       513.142       515.089       542.598       506.509       507.320       544.553       508.560       519.443       518.023       524.240       529.282       515.119       532.507       495.462       506.205       498.728       504.592       499.149       540.882       537.878       537.417       546.310       550.199       588.177       552.690       543.707       562.205       551.879       558.405       548.962       530.214       530.353       527.082       543.945       537.168       539.815       536.745       537.395       538.696       542.242       552.203       544.639       559.055       550.350       562.347       564.530       557.341       559.987       564.463       566.520       567.668       560.512       576.643       563.402       571.779       599.725       610.601       607.528       608.211       609.243       625.203       614.417       621.022       624.915       617.574       635.161       636.425       640.843       635.969       615.434       648.886       633.260       656.276       637.063       641.505       658.351       634.985       662.992       646.208       654.432       662.385       678.926       660.204       661.294       662.543       667.435       672.536       665.190       638.561       642.988       649.110       655.479       641.953       660.802       653.087       651.882       663.872       647.064       705.586       685.866       703.672       735.055       686.961       731.640       700.499       708.134       736.882       700.899       704.672       706.639       702.696       680.422       712.769       717.956       735.808       722.607       718.662       704.613       691.909       693.699       695.999       702.878


Process finished with exit code 0
